Variable Name,Variable Description,Data File Name,Data File Description,Begin Year,EndYear,Component,Use Constraints
DXXPT61Y,y-coordinates of outline points 62,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT62X,x-coordinates of outline points 63,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT62Y,y-coordinates of outline points 63,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT63X,x-coordinates of outline points 64,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT63Y,y-coordinates of outline points 64,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT64X,x-coordinates of outline points 65,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT64Y,y-coordinates of outline points 65,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT65X,x-coordinates of outline points 66,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT65Y,y-coordinates of outline points 66,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT66X,x-coordinates of outline points 67,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT66Y,y-coordinates of outline points 67,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT67X,x-coordinates of outline points 68,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT67Y,y-coordinates of outline points 68,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT68X,x-coordinates of outline points 69,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT68Y,y-coordinates of outline points 69,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT69X,x-coordinates of outline points 70,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT69Y,y-coordinates of outline points 70,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT6X,x-coordinates of outline points 7,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT6Y,y-coordinates of outline points 7,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT70X,x-coordinates of outline points 71,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT70Y,y-coordinates of outline points 71,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT71X,x-coordinates of outline points 72,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT71Y,y-coordinates of outline points 72,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT72X,x-coordinates of outline points 73,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT72Y,y-coordinates of outline points 73,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT73X,x-coordinates of outline points 74,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT73Y,y-coordinates of outline points 74,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT74X,x-coordinates of outline points 75,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT74Y,y-coordinates of outline points 75,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT75X,x-coordinates of outline points 76,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT75Y,y-coordinates of outline points 76,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT76X,x-coordinates of outline points 77,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT76Y,y-coordinates of outline points 77,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT77X,x-coordinates of outline points 78,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT77Y,y-coordinates of outline points 78,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT78X,x-coordinates of outline points 79,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT78Y,y-coordinates of outline points 79,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT79X,x-coordinates of outline points 80,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT79Y,y-coordinates of outline points 80,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT7X,x-coordinates of outline points 8,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT7Y,y-coordinates of outline points 8,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT80X,x-coordinates of outline points 81,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT80Y,y-coordinates of outline points 81,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT81X,x-coordinates of outline points 82,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT81Y,y-coordinates of outline points 82,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT82X,x-coordinates of outline points 83,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT82Y,y-coordinates of outline points 83,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT83X,x-coordinates of outline points 84,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT83Y,y-coordinates of outline points 84,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT84X,x-coordinates of outline points 85,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT84Y,y-coordinates of outline points 85,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT85X,x-coordinates of outline points 86,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT85Y,y-coordinates of outline points 86,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT86X,x-coordinates of outline points 87,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT86Y,y-coordinates of outline points 87,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT87X,x-coordinates of outline points 88,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT87Y,y-coordinates of outline points 88,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT88X,x-coordinates of outline points 89,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT88Y,y-coordinates of outline points 89,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT89X,x-coordinates of outline points 90,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT89Y,y-coordinates of outline points 90,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT8X,x-coordinates of outline points 9,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT8Y,y-coordinates of outline points 9,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT90X,x-coordinates of outline points 91,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT90Y,y-coordinates of outline points 91,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT91X,x-coordinates of outline points 92,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT91Y,y-coordinates of outline points 92,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT92X,x-coordinates of outline points 93,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT92Y,y-coordinates of outline points 93,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT93X,x-coordinates of outline points 94,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT93Y,y-coordinates of outline points 94,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT94X,x-coordinates of outline points 95,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT94Y,y-coordinates of outline points 95,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT9X,x-coordinates of outline points 10,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXPT9Y,y-coordinates of outline points 10,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXSAX,x-coordinate of superior anterior point,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXSAY,y-coordinate of superior anterior point,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXSMX,x-coordinate of superior mid point,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXSMY,y-coordinate of superior mid point,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXSPX,x-coordinate of superior posterior point,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXSPY,y-coordinate of superior posterior point,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXSQSCR,Genant semi-quantitative score,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXT8CC,T8 fracture invalidity code,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXWDGDE,Percentage of wedge deformity,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXXWDGRT,Amount of wedge,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
SEQN,Sequence number,DXXT8_H,Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology,2013,2014,Examination,None
DXDLSPST,IVA lateral spine scan status,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXANIDX,Num of the vertebra from 0 (T4) to 12 (L4),DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXANTEH,Anterior height of the vertebra,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXBICDE,Percentage of biconcave deformity,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXBICRT,Amount of biconcave,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXCRUDE,Percentage of UCSF crush deformity,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXCRURT,Amount of UCSF crush,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXIAX,x-coordinate of inferior anterior point,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXIAY,y-coordinate of inferior anterior point,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXIMX,x-coordinate of inferior mid point,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXIMY,y-coordinate of inferior mid point,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXINITX,x-coordinate used as center point,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXINITY,y-coordinate used as center point,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXIPX,x-coordinate of inferior posterior point,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXIPY,y-coordinate of inferior posterior point,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXLABEL,Label of the vertebra (T4 to L4),DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXMIDH,Middle height of the vertebra,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPOSTH,Posterior height of the vertebra,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT0X,x-coordinate of first outline point,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT0Y,y-coordinate of first outline point,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT10X,x-coordinates of outline points 11,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT10Y,y-coordinates of outline points 11,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT11X,x-coordinates of outline points 12,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT11Y,y-coordinates of outline points 12,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT12X,x-coordinates of outline points 13,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT12Y,y-coordinates of outline points 13,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT13X,x-coordinates of outline points 14,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT13Y,y-coordinates of outline points 14,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT14X,x-coordinates of outline points 15,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT14Y,y-coordinates of outline points 15,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT15X,x-coordinates of outline points 16,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT15Y,y-coordinates of outline points 16,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT16X,x-coordinates of outline points 17,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT16Y,y-coordinates of outline points 17,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT17X,x-coordinates of outline points 18,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT17Y,y-coordinates of outline points 18,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT18X,x-coordinates of outline points 19,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT18Y,y-coordinates of outline points 19,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT19X,x-coordinates of outline points 20,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT19Y,y-coordinates of outline points 20,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT1X,x-coordinates of outline points 2,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT1Y,y-coordinates of outline points 2,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT20X,x-coordinates of outline points 21,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT20Y,y-coordinates of outline points 21,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT21X,x-coordinates of outline points 22,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT21Y,y-coordinates of outline points 22,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT22X,x-coordinates of outline points 23,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT22Y,y-coordinates of outline points 23,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT23X,x-coordinates of outline points 24,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT23Y,y-coordinates of outline points 24,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT24X,x-coordinates of outline points 25,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT24Y,y-coordinates of outline points 25,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT25X,x-coordinates of outline points 26,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT25Y,y-coordinates of outline points 26,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT26X,x-coordinates of outline points 27,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT26Y,y-coordinates of outline points 27,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT27X,x-coordinates of outline points 28,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT27Y,y-coordinates of outline points 28,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT28X,x-coordinates of outline points 29,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT28Y,y-coordinates of outline points 29,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT29X,x-coordinates of outline points 30,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT29Y,y-coordinates of outline points 30,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT2X,x-coordinates of outline points 3,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT2Y,y-coordinates of outline points 3,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT30X,x-coordinates of outline points 31,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT30Y,y-coordinates of outline points 31,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT31X,x-coordinates of outline points 32,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT31Y,y-coordinates of outline points 32,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT32X,x-coordinates of outline points 33,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT32Y,y-coordinates of outline points 33,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT33X,x-coordinates of outline points 34,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT33Y,y-coordinates of outline points 34,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT34X,x-coordinates of outline points 35,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT34Y,y-coordinates of outline points 35,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT35X,x-coordinates of outline points 36,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT35Y,y-coordinates of outline points 36,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT36X,x-coordinates of outline points 37,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT36Y,y-coordinates of outline points 37,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT37X,x-coordinates of outline points 38,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT37Y,y-coordinates of outline points 38,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT38X,x-coordinates of outline points 39,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT38Y,y-coordinates of outline points 39,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT39X,x-coordinates of outline points 40,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT39Y,y-coordinates of outline points 40,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT3X,x-coordinates of outline points 4,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT3Y,y-coordinates of outline points 4,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT40X,x-coordinates of outline points 41,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT40Y,y-coordinates of outline points 41,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT41X,x-coordinates of outline points 42,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT41Y,y-coordinates of outline points 42,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT42X,x-coordinates of outline points 43,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT42Y,y-coordinates of outline points 43,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT43X,x-coordinates of outline points 44,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT43Y,y-coordinates of outline points 44,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT44X,x-coordinates of outline points 45,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT44Y,y-coordinates of outline points 45,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT45X,x-coordinates of outline points 46,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT45Y,y-coordinates of outline points 46,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT46X,x-coordinates of outline points 47,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT46Y,y-coordinates of outline points 47,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
DXXPT47X,x-coordinates of outline points 48,DXXT9_H,Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology,2013,2014,Examination,None
