Variable Name,Variable Description,Data File Name,Data File Description,Begin Year,EndYear,Component,Use Constraints
SSURMHBP,Mono-3-hydroxy-n-butyl phthalate (ng/mL),SSPHTE_H,Phthalates and Plasticizers Metabolites - Urine (Surplus),2013,2014,Laboratory,None
URXUCR,"Creatinine, urine (mg/dL)",SSPHTE_H,Phthalates and Plasticizers Metabolites - Urine (Surplus),2013,2014,Laboratory,None
WTSSBH2Y,Surplus specimen 2 year weights B for 2013-2014,SSPHTE_H,Phthalates and Plasticizers Metabolites - Urine (Surplus),2013,2014,Laboratory,None
LBD2DFLC,"Blood 2,5-Dimethylfuran Comment Code",VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBD4CELC,"Blood 1,1,1,2-Tetrachloroethane Comment Code",VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBDV06LC,Blood Hexane Comment Code,VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBDV07LC,Blood Heptane Comment Code,VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBDV08LC,Blood Octane Comment Code,VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBDV1DLC,"Blood 1,2-Dichlorobenzene Comment Code",VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBDV2ALC,"Blood 1,2-Dichloroethane Comment Code",VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBDV3BLC,"Blood 1,3-Dichlorobenzene Comment Code",VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBDV4CLC,Blood Tetrachloroethene Comment Code,VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBDVBFLC,Blood Bromoform Comment Code,VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBDVBMLC,Blood Bromodichloromethane Comment Code,VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBDVBZLC,Blood Benzene Comment Code,VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBDVC6LC,Blood Cyclohexane Comment Code,VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBDVCBLC,Blood Chlorobenzene Comment Code,VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBDVCFLC,Blood Chloroform Comment Code,VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBDVCMLC,Blood Dibromochloromethane Comment Code,VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBDVCTLC,Blood Carbon Tetrachloride Comment Code,VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBDVDBLC,"Blood 1,4-Dichlorobenzene Comment Code",VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBDVDELC,"Blood 1,2-Dibromoethane Comment Code",VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBDVDXLC,"Blood 1,4-Dioxane Comment Code",VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBDVEALC,Blood Ethyl Acetate Comment Code,VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBDVEBLC,Blood Ethylbenzene Comment Code,VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBDVECLC,Blood Chloroethane Comment Code,VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBDVEELC,Blood Diethyl Ether Comment Code,VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBDVFNLC,Blood Furan Comment Code,VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBDVFTLC,Blood aaa -Trifluorotoluene Comment Code,VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBDVHTLC,Blood Tetrahydrofuran Comment Code,VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBDVIPLC,Blood Isopropylbenzene Comment Code,VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBDVMCLC,Blood Methylene Chloride Comment Code,VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBDVMELC,Blood Methyl-tert-butyl ether (MTBE) Comment Code,VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBDVMPLC,Blood Methylcyclopentane Comment Code,VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBDVNBLC,Blood Nitrobenzene Comment Code,VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBDVOXLC,Blood o-Xylene Comment Code,VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBDVTCLC,Blood Trichloroethene Comment Code,VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBDVTELC,"Blood 1,1,1-Trichloroethane Comment Code",VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBDVTOLC,Blood Toluene Comment Code,VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBDVTPLC,"Blood 1,2,3-Trichloropropane Comment Code",VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBDVVBLC,Blood Vinyl Bromide Comment Code,VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBDVXYLC,Blood m-/p-Xylene Comment Code,VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBX2DF,"Blood 2,5-Dimethylfuran (ng/mL)",VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBX4CE,"Blood 1,1,1,2-Tetrachloroethane (ng/mL)",VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBXV06,Blood Hexane (ng/mL),VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBXV07N,Blood Heptane (ng/mL),VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBXV08N,Blood Octane (ng/mL),VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBXV1D,"Blood 1,2-Dichlorobenzene (ng/mL)",VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBXV2A,"Blood 1,2-Dichloroethane (ng/mL)",VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBXV3B,"Blood 1,3-Dichlorobenzene (ng/mL)",VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBXV4C,Blood Tetrachloroethene (ng/mL),VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBXVBF,Blood Bromoform (ng/mL),VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBXVBM,Blood Bromodichloromethane (ng/mL),VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBXVBZ,Blood Benzene (ng/mL),VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBXVC6,Blood Cyclohexane (ng/mL),VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBXVCB,Blood Chlorobenzene (ng/mL),VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBXVCF,Blood Chloroform (ng/mL),VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBXVCM,Blood Dibromochloromethane (ng/mL),VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBXVCT,Blood Carbon Tetrachloride (ng/mL),VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBXVDB,"Blood 1,4-Dichlorobenzene (ng/mL)",VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBXVDE,"Blood 1,2-Dibromoethane (ng/mL)",VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBXVDEE,Blood Diethyl Ether (ng/mL),VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBXVDX,"Blood 1,4-Dioxane (ng/mL)",VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBXVEA,Blood Ethyl Acetate (ng/mL),VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBXVEB,Blood Ethylbenzene (ng/mL),VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBXVEC,Blood Chloroethane (ng/mL),VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBXVFN,Blood Furan (ng/mL),VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBXVIPB,Blood Isopropylbenzene (ng/mL),VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBXVMC,Blood Methylene Chloride (ng/mL),VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBXVMCP,Blood Methylcyclopentane (ng/mL),VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBXVME,Blood Methyl-tert-butyl ether (MTBE) (ng/mL),VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBXVNB,Blood Nitrobenzene (ng/mL),VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBXVOX,Blood o-Xylene (ng/mL),VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBXVTC,Blood Trichloroethene (ng/mL),VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBXVTE,"Blood 1,1,1-Trichloroethane (ng/mL)",VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBXVTFT,Blood aaa - Trifluorotoluene (ng/mL),VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBXVTHF,Blood Tetrahydrofuran (ng/mL),VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBXVTO,Blood Toluene (ng/mL),VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBXVTP,"Blood 1,2,3-Trichloropropane (ng/mL)",VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBXVVB,Blood Vinyl Bromide (ng/mL),VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
LBXVXY,Blood m-/p-Xylene (ng/mL),VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
SEQN,Respondent sequence number.,VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
VTQ200A,Do you currently store paints or fuels inside your home? Include your basement and attached garage.,VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
VTQ210,Does your home have an attached garage?,VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
VTQ220,Is the source of water for your home from a private well?,VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
VTQ231A,"Do you currently use moth balls, moth crystals or toilet bowl deodorizers inside your home?",VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
VTQ241A,"In the last 48 hours, did you cook or bake with natural gas?",VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
VTQ241B,"How long ago, in hours, did you cook or bake with natural gas?",VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
VTQ244A,"In the last 48 hours, did you pump gas into a car or other motor vehicle yourself?",VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
VTQ244B,"How long ago, in hours, did you pump gas into a car or other motor vehicle yourself?",VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
VTQ265A,"In the last 48 hours, did you smoke or spend 10 minutes near a person who was smoking a cigarette, cigar, or pipe?",VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
VTQ265B,"How long ago, in hours, has it been since you smoked or spent 10 or more minutes near a person who was smoking a cigarette, cigar, or pipe?",VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
VTQ271A,"In the last 48 hours, did you take a hot shower or bath for five minutes or longer?",VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
VTQ271B,"How long ago, in hours, has it been since your last shower or hot bath?",VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
VTQ281A,"In the last 48 hours, did you breathe fumes from freshly painted indoor surfaces, paints, paint thinner, or varnish?",VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
VTQ281B,"How long ago, in hours, has it been since you breathed fumes from freshly painted indoor surfaces, paints, paint thinner, or varnish?",VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
VTQ281C,"In the last 48 hours, did you breathe fumes from diesel fuel or kerosene?",VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
VTQ281D,"How long ago, in hours, has it been since you breathed fumes from diesel fuel or kerosene?",VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
VTQ281E,"In the last 48 hours, did you breathe fumes from fingernail polish?",VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
VTQ281F,"How long ago, in hours, has it been since you breathed fumes from fingernail polish?",VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
WTSVS2YR,Two year smoking weights,VOCWBS_H,Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample,2013,2014,Laboratory,None
SEQN,Respondent sequence number.,PAHS_H,Polycyclic Aromatic Hydrocarbons (PAH) - Urine - Special Sample,2013,2014,Laboratory,None
URDP01LC,1-Hydroxynaphthalene Comment Code,PAHS_H,Polycyclic Aromatic Hydrocarbons (PAH) - Urine - Special Sample,2013,2014,Laboratory,None
URDP02LC,2-Hydroxynaphthalene Comment Code,PAHS_H,Polycyclic Aromatic Hydrocarbons (PAH) - Urine - Special Sample,2013,2014,Laboratory,None
URDP03LC,3-Hydroxyfluorene Comment Code,PAHS_H,Polycyclic Aromatic Hydrocarbons (PAH) - Urine - Special Sample,2013,2014,Laboratory,None
URDP04LC,2-Hydroxyfluorene Comment Code,PAHS_H,Polycyclic Aromatic Hydrocarbons (PAH) - Urine - Special Sample,2013,2014,Laboratory,None
URDP06LC,1-Hydroxyphenanthrene Comment Code,PAHS_H,Polycyclic Aromatic Hydrocarbons (PAH) - Urine - Special Sample,2013,2014,Laboratory,None
URDP10LC,1-Hydroxypyrene Comment Code,PAHS_H,Polycyclic Aromatic Hydrocarbons (PAH) - Urine - Special Sample,2013,2014,Laboratory,None
URDP25LC,2-Hydroxyphenanthrene (ng/L) & 3-Hydroxyphenanthrene Comment Code,PAHS_H,Polycyclic Aromatic Hydrocarbons (PAH) - Urine - Special Sample,2013,2014,Laboratory,None
URXP01,1-Hydroxynaphthalene (ng/L),PAHS_H,Polycyclic Aromatic Hydrocarbons (PAH) - Urine - Special Sample,2013,2014,Laboratory,None
URXP02,2-Hydroxynaphthalene (ng/L),PAHS_H,Polycyclic Aromatic Hydrocarbons (PAH) - Urine - Special Sample,2013,2014,Laboratory,None
URXP03,3-Hydroxyfluorene (ng/L),PAHS_H,Polycyclic Aromatic Hydrocarbons (PAH) - Urine - Special Sample,2013,2014,Laboratory,None
URXP04,2-Hydroxyfluorene (ng/L),PAHS_H,Polycyclic Aromatic Hydrocarbons (PAH) - Urine - Special Sample,2013,2014,Laboratory,None
URXP06,1-Hydroxyphenanthrene (ng/L),PAHS_H,Polycyclic Aromatic Hydrocarbons (PAH) - Urine - Special Sample,2013,2014,Laboratory,None
URXP10,1-Hydroxypyrene (ng/L),PAHS_H,Polycyclic Aromatic Hydrocarbons (PAH) - Urine - Special Sample,2013,2014,Laboratory,None
URXP25,2-Hydroxyphenanthrene (ng/L) & 3-Hydroxyphenanthrene (ng/L),PAHS_H,Polycyclic Aromatic Hydrocarbons (PAH) - Urine - Special Sample,2013,2014,Laboratory,None
URXUCR,Urinary Creatinine,PAHS_H,Polycyclic Aromatic Hydrocarbons (PAH) - Urine - Special Sample,2013,2014,Laboratory,None
WTFSM,Two Year Smoking Weights,PAHS_H,Polycyclic Aromatic Hydrocarbons (PAH) - Urine - Special Sample,2013,2014,Laboratory,None
LBDR06,HPV type 6,HPVS_H_R,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array - Youth,2013,2014,Laboratory,RDC Only
LBDR11,HPV type 11,HPVS_H_R,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array - Youth,2013,2014,Laboratory,RDC Only
LBDR16,HPV type 16,HPVS_H_R,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array - Youth,2013,2014,Laboratory,RDC Only
LBDR18,HPV type 18,HPVS_H_R,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array - Youth,2013,2014,Laboratory,RDC Only
LBDR26,HPV type 26,HPVS_H_R,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array - Youth,2013,2014,Laboratory,RDC Only
LBDR31,HPV type 31,HPVS_H_R,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array - Youth,2013,2014,Laboratory,RDC Only
LBDR33,HPV type 33,HPVS_H_R,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array - Youth,2013,2014,Laboratory,RDC Only
LBDR35,HPV type 35,HPVS_H_R,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array - Youth,2013,2014,Laboratory,RDC Only
LBDR39,HPV type 39,HPVS_H_R,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array - Youth,2013,2014,Laboratory,RDC Only
LBDR40,HPV type 40,HPVS_H_R,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array - Youth,2013,2014,Laboratory,RDC Only
LBDR42,HPV type 42,HPVS_H_R,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array - Youth,2013,2014,Laboratory,RDC Only
LBDR45,HPV type 45,HPVS_H_R,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array - Youth,2013,2014,Laboratory,RDC Only
LBDR51,HPV type 51,HPVS_H_R,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array - Youth,2013,2014,Laboratory,RDC Only
LBDR52,HPV type 51,HPVS_H_R,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array - Youth,2013,2014,Laboratory,RDC Only
LBDR53,HPV type 53,HPVS_H_R,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array - Youth,2013,2014,Laboratory,RDC Only
LBDR54,HPV type 54,HPVS_H_R,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array - Youth,2013,2014,Laboratory,RDC Only
LBDR55,HPV type 55,HPVS_H_R,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array - Youth,2013,2014,Laboratory,RDC Only
LBDR56,HPV type 56,HPVS_H_R,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array - Youth,2013,2014,Laboratory,RDC Only
LBDR58,HPV type 58,HPVS_H_R,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array - Youth,2013,2014,Laboratory,RDC Only
LBDR59,HPV type 59,HPVS_H_R,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array - Youth,2013,2014,Laboratory,RDC Only
LBDR61,HPV type 61,HPVS_H_R,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array - Youth,2013,2014,Laboratory,RDC Only
LBDR62,HPV type 62,HPVS_H_R,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array - Youth,2013,2014,Laboratory,RDC Only
LBDR64,HPV type 64,HPVS_H_R,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array - Youth,2013,2014,Laboratory,RDC Only
LBDR66,HPV type 66,HPVS_H_R,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array - Youth,2013,2014,Laboratory,RDC Only
LBDR67,HPV type 67,HPVS_H_R,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array - Youth,2013,2014,Laboratory,RDC Only
LBDR68,HPV type 68,HPVS_H_R,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array - Youth,2013,2014,Laboratory,RDC Only
LBDR69,HPV type 69,HPVS_H_R,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array - Youth,2013,2014,Laboratory,RDC Only
LBDR70,HPV type 70,HPVS_H_R,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array - Youth,2013,2014,Laboratory,RDC Only
LBDR71,HPV type 71,HPVS_H_R,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array - Youth,2013,2014,Laboratory,RDC Only
LBDR72,HPV type 72,HPVS_H_R,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array - Youth,2013,2014,Laboratory,RDC Only
LBDR73,HPV type 73,HPVS_H_R,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array - Youth,2013,2014,Laboratory,RDC Only
LBDR81,HPV type 81,HPVS_H_R,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array - Youth,2013,2014,Laboratory,RDC Only
LBDR82,HPV type 82,HPVS_H_R,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array - Youth,2013,2014,Laboratory,RDC Only
LBDR83,HPV type 83,HPVS_H_R,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array - Youth,2013,2014,Laboratory,RDC Only
LBDR84,HPV type 84,HPVS_H_R,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array - Youth,2013,2014,Laboratory,RDC Only
